,Department_UPC,ID_author,Number_articles
85342,Departament de Tecnologia de l'Arquitectura,180592,2
85422,Departament de Tecnologia de l'Arquitectura,180840,4
85443,Departament de Tecnologia de l'Arquitectura,180929,3
85457,Departament de Tecnologia de l'Arquitectura,180991,55
85527,Departament de Tecnologia de l'Arquitectura,181225,19
85551,Departament de Tecnologia de l'Arquitectura,181339,15
85552,Departament de Tecnologia de l'Arquitectura,181340,2
85569,Departament de Tecnologia de l'Arquitectura,181378,3
85604,Departament de Tecnologia de l'Arquitectura,181510,1
85624,Departament de Tecnologia de l'Arquitectura,181565,84
85679,Departament de Tecnologia de l'Arquitectura,181791,1
85692,Departament de Tecnologia de l'Arquitectura,181848,6
85745,Departament de Tecnologia de l'Arquitectura,182021,4
85751,Departament de Tecnologia de l'Arquitectura,182049,9
85809,Departament de Tecnologia de l'Arquitectura,182311,9
85830,Departament de Tecnologia de l'Arquitectura,182412,33
85834,Departament de Tecnologia de l'Arquitectura,182424,2
85859,Departament de Tecnologia de l'Arquitectura,182513,4
85863,Departament de Tecnologia de l'Arquitectura,182534,8
85898,Departament de Tecnologia de l'Arquitectura,182738,1
85908,Departament de Tecnologia de l'Arquitectura,182777,5
85929,Departament de Tecnologia de l'Arquitectura,182860,19
85933,Departament de Tecnologia de l'Arquitectura,182874,6
85935,Departament de Tecnologia de l'Arquitectura,182890,3
85937,Departament de Tecnologia de l'Arquitectura,182900,1
85964,Departament de Tecnologia de l'Arquitectura,183067,58
85972,Departament de Tecnologia de l'Arquitectura,183138,20
85973,Departament de Tecnologia de l'Arquitectura,183142,1
85978,Departament de Tecnologia de l'Arquitectura,183158,26
85979,Departament de Tecnologia de l'Arquitectura,183161,6
85984,Departament de Tecnologia de l'Arquitectura,183206,2
86001,Departament de Tecnologia de l'Arquitectura,183308,3
86027,Departament de Tecnologia de l'Arquitectura,184176,4
86045,Departament de Tecnologia de l'Arquitectura,18555158,3
86082,Departament de Tecnologia de l'Arquitectura,1918215,1
86083,Departament de Tecnologia de l'Arquitectura,1918218,1
86102,Departament de Tecnologia de l'Arquitectura,19687165,7
86191,Departament de Tecnologia de l'Arquitectura,2124162,15
86201,Departament de Tecnologia de l'Arquitectura,21579619,4
86221,Departament de Tecnologia de l'Arquitectura,21877517,7
86223,Departament de Tecnologia de l'Arquitectura,21897933,3
86226,Departament de Tecnologia de l'Arquitectura,21986284,1
86246,Departament de Tecnologia de l'Arquitectura,22037238,1
86267,Departament de Tecnologia de l'Arquitectura,22038648,1
86537,Departament de Tecnologia de l'Arquitectura,26377910,3
86642,Departament de Tecnologia de l'Arquitectura,31219512,4
86658,Departament de Tecnologia de l'Arquitectura,31987294,15
86660,Departament de Tecnologia de l'Arquitectura,32051187,1
86669,Departament de Tecnologia de l'Arquitectura,32175455,2
86686,Departament de Tecnologia de l'Arquitectura,3571397,5
86711,Departament de Tecnologia de l'Arquitectura,4975424,3
86751,Departament de Tecnologia de l'Arquitectura,5785140,8
86762,Departament de Tecnologia de l'Arquitectura,8573244,1
86779,Departament de Tecnologia de l'Arquitectura,9552793,1
86817,Departament de Teoria del Senyal i Comunicacions,11005280,17
87126,Departament de Teoria del Senyal i Comunicacions,17703986,11
87168,Departament de Teoria del Senyal i Comunicacions,177844,6
87183,Departament de Teoria del Senyal i Comunicacions,177885,8
87190,Departament de Teoria del Senyal i Comunicacions,177894,50
87216,Departament de Teoria del Senyal i Comunicacions,177986,56
87217,Departament de Teoria del Senyal i Comunicacions,178025,26
87221,Departament de Teoria del Senyal i Comunicacions,178032,63
87248,Departament de Teoria del Senyal i Comunicacions,178145,3
87253,Departament de Teoria del Senyal i Comunicacions,178188,18
87271,Departament de Teoria del Senyal i Comunicacions,178234,20
87341,Departament de Teoria del Senyal i Comunicacions,178420,19
87343,Departament de Teoria del Senyal i Comunicacions,178427,10
87365,Departament de Teoria del Senyal i Comunicacions,178479,21
87375,Departament de Teoria del Senyal i Comunicacions,178512,30
87404,Departament de Teoria del Senyal i Comunicacions,178578,6
87406,Departament de Teoria del Senyal i Comunicacions,178580,4
87422,Departament de Teoria del Senyal i Comunicacions,178611,97
87454,Departament de Teoria del Senyal i Comunicacions,178700,55
87455,Departament de Teoria del Senyal i Comunicacions,178701,24
87465,Departament de Teoria del Senyal i Comunicacions,178754,7
87480,Departament de Teoria del Senyal i Comunicacions,178863,59
87481,Departament de Teoria del Senyal i Comunicacions,178864,2
87483,Departament de Teoria del Senyal i Comunicacions,178872,10
87498,Departament de Teoria del Senyal i Comunicacions,178930,23
87506,Departament de Teoria del Senyal i Comunicacions,178964,19
87510,Departament de Teoria del Senyal i Comunicacions,178972,7
87534,Departament de Teoria del Senyal i Comunicacions,179040,10
87560,Departament de Teoria del Senyal i Comunicacions,179093,6
87561,Departament de Teoria del Senyal i Comunicacions,179094,1
87602,Departament de Teoria del Senyal i Comunicacions,179285,5
87650,Departament de Teoria del Senyal i Comunicacions,179465,43
87652,Departament de Teoria del Senyal i Comunicacions,179468,43
87654,Departament de Teoria del Senyal i Comunicacions,179486,15
87664,Departament de Teoria del Senyal i Comunicacions,179522,25
87666,Departament de Teoria del Senyal i Comunicacions,179524,14
87698,Departament de Teoria del Senyal i Comunicacions,179628,29
87762,Departament de Teoria del Senyal i Comunicacions,179799,51
87791,Departament de Teoria del Senyal i Comunicacions,179873,18
87792,Departament de Teoria del Senyal i Comunicacions,179875,16
87795,Departament de Teoria del Senyal i Comunicacions,179886,20
87802,Departament de Teoria del Senyal i Comunicacions,179901,7
87809,Departament de Teoria del Senyal i Comunicacions,179921,19
87813,Departament de Teoria del Senyal i Comunicacions,179928,16
87832,Departament de Teoria del Senyal i Comunicacions,179974,9
87845,Departament de Teoria del Senyal i Comunicacions,180012,3
87854,Departament de Teoria del Senyal i Comunicacions,180045,15
87856,Departament de Teoria del Senyal i Comunicacions,180051,18
87857,Departament de Teoria del Senyal i Comunicacions,180052,14
87858,Departament de Teoria del Senyal i Comunicacions,180053,26
87868,Departament de Teoria del Senyal i Comunicacions,180073,14
87869,Departament de Teoria del Senyal i Comunicacions,180075,56
87871,Departament de Teoria del Senyal i Comunicacions,180079,52
87884,Departament de Teoria del Senyal i Comunicacions,180117,4
87885,Departament de Teoria del Senyal i Comunicacions,180118,13
87886,Departament de Teoria del Senyal i Comunicacions,180119,174
87887,Departament de Teoria del Senyal i Comunicacions,180121,10
87893,Departament de Teoria del Senyal i Comunicacions,180135,29
87894,Departament de Teoria del Senyal i Comunicacions,180136,14
87895,Departament de Teoria del Senyal i Comunicacions,180139,23
87896,Departament de Teoria del Senyal i Comunicacions,180140,2
87911,Departament de Teoria del Senyal i Comunicacions,180187,11
87937,Departament de Teoria del Senyal i Comunicacions,180244,13
87943,Departament de Teoria del Senyal i Comunicacions,180256,13
87946,Departament de Teoria del Senyal i Comunicacions,180262,38
87958,Departament de Teoria del Senyal i Comunicacions,180293,10
87965,Departament de Teoria del Senyal i Comunicacions,180317,31
87967,Departament de Teoria del Senyal i Comunicacions,180321,25
87987,Departament de Teoria del Senyal i Comunicacions,180385,26
87999,Departament de Teoria del Senyal i Comunicacions,180420,18
88014,Departament de Teoria del Senyal i Comunicacions,180467,28
88032,Departament de Teoria del Senyal i Comunicacions,180503,9
88081,Departament de Teoria del Senyal i Comunicacions,180666,57
88113,Departament de Teoria del Senyal i Comunicacions,180782,23
88147,Departament de Teoria del Senyal i Comunicacions,180910,4
88163,Departament de Teoria del Senyal i Comunicacions,180958,49
88176,Departament de Teoria del Senyal i Comunicacions,181017,47
88190,Departament de Teoria del Senyal i Comunicacions,181069,27
88248,Departament de Teoria del Senyal i Comunicacions,181244,8
88283,Departament de Teoria del Senyal i Comunicacions,181388,7
88297,Departament de Teoria del Senyal i Comunicacions,181440,18
88309,Departament de Teoria del Senyal i Comunicacions,181470,9
88310,Departament de Teoria del Senyal i Comunicacions,181471,10
88333,Departament de Teoria del Senyal i Comunicacions,181561,66
88337,Departament de Teoria del Senyal i Comunicacions,181566,22
88368,Departament de Teoria del Senyal i Comunicacions,181705,4
88369,Departament de Teoria del Senyal i Comunicacions,181707,21
88383,Departament de Teoria del Senyal i Comunicacions,181764,27
88396,Departament de Teoria del Senyal i Comunicacions,181812,27
88400,Departament de Teoria del Senyal i Comunicacions,181830,22
88401,Departament de Teoria del Senyal i Comunicacions,181832,13
88435,Departament de Teoria del Senyal i Comunicacions,181952,6
88436,Departament de Teoria del Senyal i Comunicacions,181953,22
88462,Departament de Teoria del Senyal i Comunicacions,182048,76
88561,Departament de Teoria del Senyal i Comunicacions,182482,35
88822,Departament de Teoria del Senyal i Comunicacions,19687561,7
88861,Departament de Teoria del Senyal i Comunicacions,20338670,1
88937,Departament de Teoria del Senyal i Comunicacions,21982626,4
88989,Departament de Teoria del Senyal i Comunicacions,22039116,1
89014,Departament de Teoria del Senyal i Comunicacions,22517939,2
89023,Departament de Teoria del Senyal i Comunicacions,2255245,17
89065,Departament de Teoria del Senyal i Comunicacions,23640911,2
89072,Departament de Teoria del Senyal i Comunicacions,23641144,7
89082,Departament de Teoria del Senyal i Comunicacions,23641356,3
89088,Departament de Teoria del Senyal i Comunicacions,23641586,5
89089,Departament de Teoria del Senyal i Comunicacions,23641598,2
89091,Departament de Teoria del Senyal i Comunicacions,23641826,2
89199,Departament de Teoria del Senyal i Comunicacions,25888910,4
89231,Departament de Teoria del Senyal i Comunicacions,25961336,1
89232,Departament de Teoria del Senyal i Comunicacions,25961405,3
89237,Departament de Teoria del Senyal i Comunicacions,25966652,1
89266,Departament de Teoria del Senyal i Comunicacions,26964664,3
89272,Departament de Teoria del Senyal i Comunicacions,27561104,4
89280,Departament de Teoria del Senyal i Comunicacions,27852014,1
89293,Departament de Teoria del Senyal i Comunicacions,28961214,4
89336,Departament de Teoria del Senyal i Comunicacions,30028839,1
89349,Departament de Teoria del Senyal i Comunicacions,31209732,1
89366,Departament de Teoria del Senyal i Comunicacions,31987038,2
89606,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,11750496,26
89622,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,12609771,2
89872,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,177795,19
89937,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,178039,8
89950,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,178110,30
89961,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,178151,1
89964,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,178187,8
90059,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,178434,14
90089,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,178536,3
90131,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,178606,13
90216,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,178951,61
90237,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,179020,13
90245,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,179038,23
90480,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,179809,5
90610,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,180147,4
90720,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,180443,15
90843,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,180830,10
90900,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,181060,6
91172,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,182040,6
91185,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,182089,11
91266,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,182455,18
91376,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,182979,9
91475,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,18716585,220
91510,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,1918235,13
91512,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,1918242,1
91605,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,21083701,10
91654,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,21998180,1
91873,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,25208907,3
91874,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,25208934,82
92125,Departament de Teoria i Història de l'Arquitectura i Tècniques de Comunicació,4477164,9
94211,"Escola Superior d'Enginyeries Industrial, Aeroespacial i Audiovisual de Terrassa",1918174,2
97442,Escola Tècnica Superior d'Enginyeria de Telecomunicació de Barcelona,29437481,5
97969,Grup de Recerca Aplicada en Hidrometeorologia,17703738,8
99170,Grup de Recerca Aplicada en Hidrometeorologia,181533,4
101203,Institut d'Investigació Tèxtil de Cooperació Industrial de Terrassa,179418,46
103929,Institut d'Organització i Control de Sistemes Industrials,179502,20
107677,Institut de Ciències de l'Educació,183168,54
108057,Institut de Ciències de l'Educació,23641172,2
108064,Institut de Ciències de l'Educació,23641309,1
109375,Institut de Robòtica i Informàtica Industrial,179565,76
109385,Institut de Robòtica i Informàtica Industrial,179593,50
110031,Institut de Robòtica i Informàtica Industrial,181564,26
110427,Institut de Robòtica i Informàtica Industrial,183997,42
110432,Institut de Robòtica i Informàtica Industrial,184149,9
110436,Institut de Robòtica i Informàtica Industrial,184179,9
110451,Institut de Robòtica i Informàtica Industrial,184413,34
110728,Institut de Robòtica i Informàtica Industrial,23333714,6
110777,Institut de Robòtica i Informàtica Industrial,23641352,2
111258,Institut de Tècniques Energètiques,11008435,9
112061,Institut de Tècniques Energètiques,179485,42
112252,Institut de Tècniques Energètiques,180011,39
112497,Institut de Tècniques Energètiques,180701,28
113401,Institut de Tècniques Energètiques,22039244,2
